customer_id,first_name,last_name,street,city,region,postal_code,country,phone,email,tax_id,account_group,sales_org,distribution_channel,division,currency,payment_terms,credit_limit,language,created_date,gender,age,payment_method
C130750,Şahıgül,Şafak,8807 Bilge Terrace Apt. 453,Gaziantep,Central Anatolia,99124,TR,+905157322959,şahıgül.şafak@outlook.com,49661451377,Z001,1000,10,00,TRY,NT30,,TR,2022-03-31,Female,67.0,Cash
C197450,Debra,Wilkinson,40343 Francisco Streets,Marvinport,PW,85972,US,+1 791-803-2489,debra.wilkinson@icloud.com,35-9050578,ZKAM,1000,10,00,USD,NT00,5000,EN,"May 12, 2021",Female,999,Cash
C172210,Koray,Yılmaz,87007 Ergül Heights Apt. 704,Gaziantep,Aegean,62548,TR,+90 524 461 3515,koray.yılmaz@yahoo.com,48736859003,ZKAM,3000,10,00,TRY,NT30,5000,TR,"Dec 15, 2024",Male,37.0,Debit Card
C144471,  Tiffany ,Brandt,4652 Nelson Mill Apt. 591,North Angelatown,Unknown,93316,US,+1 655-395-2037,tiffany.brandt@gmail.com,69-8932509,Z001,1000,10,00,USD,NT30,,EN,2020-12-16,Female,48.0,Debit Card
C267301,Martha,Graham,3924 Kimberly Isle,North Sandra,West Yvonne,86295,GB,+1 314-635-4316,martha.graham@hotmail.com,GB627772747,Z002,1000,10,00,GBP,NT45,-1000,EN,2024-01-31,Female,60.0,Credit Card
C876556,Akınal,Hayrioğlu,16099 Zülgarni Trace Apt. 515,Bursa,Marmara,83001,TR,+90 515 563 2474,akınal.hayrioğlu@gmail.com,58077918252,Z001,2000,10,00,TRY,NT30,5000,TR,2024-05-19,Male,48.0,Cash
C224781,Safinaz,Bilge,6239 Gülen Tunnel Suite 010,Istanbul,Marmara,76070,TR,+90 527 173 2389,safinaz.bilge@gmail.com,29435480161,ZKAM,1000,10,00,TRY,NT00,10000,TR,2023-04-14,Female,29.0,Cash
C339366,Adviye,Hançer,693 Çağveren Spur,Konya,Marmara,95581,TR,+90 538 568 7657,adviye.hançer@yahoo.com,71845721563,ZKAM,3000,10,00,TRY,NT45,5000,TR,2021-01-22,Male,31.0,Cash
C913722,Nafile,Akça,159 Serhatmehmet Stravenue,Konya,Mediterranean,58754,TR,+90 506 780 8024,nafile.akça@outlook.com,99802964132,Z001,1000,10,00,TRY,NT00,5000,TR,2021-06-08,Male,23.0,Debit Card
C212779,,Çorlu,228 Bilginur Fords,Adana,Central Anatolia,59303,TR,+905224609456,burakhan.çorlu@hotmail.com,00887913854,Z002,1000,10,00,TRY,NT45,-1000,TR,2020-01-13,Male,49.0,Debit Card
C263095,Ivonne,Ruppert,Killerstr. 9-2,Bad Langensalza,Hessen,15893,DE,+49 154 8769633,ivonne.ruppertyahoo.com,15427756277,Z001,1000,20,10,EUR,NT15,0,DE,2020-04-08,Female,54.0,Debit Card
C209437,Mehdiye,Bilir,6023 İnönü Mount,Bursa,Aegean,74503,TR,+90 515 441 3386,mehdiye.bilir@yahoo.com,?,Z001,1000,10,00,TRY,NT15,0,TR,06.02.2022,Female,150,Cash
C451554,Gabel,Ülker,0634 Nurmelek Stravenue Apt. 915,Antalya,Marmara,80472,TR,+90 597 335 2366,gabel.ülker@gmail.com,04120833066,Z001,3000,10,00,TRY,NT30,25000,TR,2023-10-22,Female,59.0,Cash
C200095,Zöhrehan,Akçay,86156 Yılmaz Ridge,Izmir,Marmara,75992,TR,+90 558 997 1691,zöhrehan.akçay@hotmail.com,78862623127,Z002,1000,10,00,TRY,NT45,5000,TR,2021-09-18,Male,48.0,Cash
C254678,Wally,Zimmer,Ullrichring 232,Querfurt,Sachsen-Anhalt,16680,DE,159-702-4475,WALLY.ZIMMER@YAHOO.COM,06455226460,Z001,1000,10,00,EUR,NT00,5000,DE,2023-03-09,Female,64.0,Credit Card
C224601,Selvi,Çorlu,557 Akdeniz Squares,Gaziantep,Marmara,61819,tr,5351147192,selvi.çorlu@icloud.com,03825969916,ZKAM,1000,10,00,TRY,NT00,10000,TR,2022-04-10,Female,25.0,Credit Card
C178774,Besin,Zengin,81218 Muhiye Terrace Apt. 749,Istanbul,Aegean,06105,TR,+905634922396,besin.zengin@gmail.com,45775232054,Z001,1000,10,00,TRY,NT00,0,TR,2024-10-27,M,55.0,Credit Card
C283019,Selime,Durmuş,438 Yılmaz Corner,Konya,Mediterranean,81119,TR,+90 519 812 3385,,32944712672,ZKAM,1000,20,00,TRY,NT45,5000,TR,2023-10-28,Female,25.0,Cash
C175823,Narhanim,Hançer,27017 Fırat Flats Apt. 470,Antalya,Marmara,36434,TR,+905805719548,narhanim.hançer@hotmail.com,12997279163,Z001,1000,10,10,TRY,NT60,5000,TR,2021-09-10,FEMALE,27.0,Cash
C140882,Mustafa,Junck,Jäkelplatz 457,Kyritz,Sachsen,24200,Deutschland,+49 175 5729126,mustafa.junck@gmail.com,91508160412,Z002,1000,20,00,EUR,NT00,25000,DE,26.09.2020,Female,66.0,Debit Card
C935162,Cemiyle,İnönü,08696 Erdoğan Centers,Bursa,Central Anatolia,15808,TR,+90 598 663 5162,cemiyle.i̇nönü@icloud.com,23920236823,Z002,1000,20,00,TRY,NT60,1000,TR,15/03/2024,Female,47.0,Cash
C142292,Hakikat,Akdeniz,8830 Korutürk Isle,Bursa,Central Anatolia,29637,TR,+90 584 589 6111, hakikat.akdeniz@hotmail.com  ,29927820932,Z002,1000,10,00,TRY,NT30,1000,TR,2022-08-05,Female,53.0,Cash
C127714,Özlü,Arsoy,190 Saygın Coves Suite 078,Istanbul,Mediterranean,16951,TR,+90 582 615 7043,özlü.arsoy@hotmail.com,,Z001,2000,10,00,TRY,NT45,1000,TR,2024-07-31,Male,30.0,Credit Card
C193964,Birben,Seven,93358 Melaha Overpass Suite 633,Istanbul,Black Sea,02013,TR,+90 553 554 1006,,59885202084,Z001,2000,20,00,TRY,NT00,25000,TR,30.11.2020,Female,52.0,Cash
C600023,Mengi,Öcalan,29379 Öztürk Summit Suite 258,Adana,Mediterranean,38151,TR,,mengi.öcalan@hotmail.com,27039318591,Z002,1000,20,00,TRY,NT00,25000,TR,2020-05-17,Male,57.0,Cash
C199340,Sabih,Çorlu,113 Kısakürek Oval,Bursa,Central Anatolia,78877,TR,,sabih.çorlu@hotmail.com,01890262822,ZKAM,1000,10,00,TRY,NT30,10000,TR,2024-02-22,Female,200,Credit Card
C169870,Baltaş,Zorlu,824 Emine. Crossroad,Konya,Aegean,36513,TR,,baltaş.zorlu@icloud.com,12973214301,ZKAM,1000,10,00,TRY,NT00,,TR,17.07.2021,Female,56.0,Cash
C187060,Abdürreşit,Şensoy,12344 Bahtinur Drive,Gaziantep,Aegean,49239,TR,+90 509 274 1930,abdürreşit.şensoy@yahoo.com,60332749735,Z002,1000,10,00,TRY,NT00,0,TR,13/12/2024,Female,28.0,Cash
C323638,Hazine,Seven,9000 Kısakürek Ford,Istanbul,Central Anatolia,19172,TR,+90 528 824 5906,hazine.seven@hotmail.com,03100786158,Z001,1000,10,00,TRY,NT00,1000,TR,2020-06-08,Female,45.0,Debit Card
C280156,Serda,Akdeniz,133 Zengin Ramp Suite 692,Ankara,Aegean,77064,tr,+90 559 912 1017,serda.akdeniz@outlook.com,70262826829,ZKAM,2000,10,00,TRY,NT00,1000,TR,2022-05-10,Male,41.0,Debit Card
C178588,Abid,Gül,251 Yamin Squares Suite 581,Izmir,Marmara,86883,TR,+90 570 973 8638,N/A,05471076022,Z001,1000,10,00,TRY,NT15,0,TR,2020-06-13,Male,51.0,Debit Card
C220326,Cameron,Costa,39200 Megan Mountains Apt. 801,Port Cynthiaside,PA,97867,US,260-372-9822,Cameron.CostaYahoo.Com,70-3655854,Z002,1000,10,00,USD,NT60,0,EN,"Feb 16, 2021",Female,28.0,Credit Card
C156484,Berit,Zobel,Friedhelm-Kallert-Platz 79,Sankt Goar,Hamburg,08888,DE,1615178584,berit.zobel@gmail.com,27292337642,Z002,1000,20,00,EUR,NT15,10000,DE,2023-03-26,Male,56.0,Credit Card
C221592,Günar,Güçlü,05533 Alemdar Pike Apt. 197,Izmir,Black Sea,59227,TR,,günar.güçlü@outlook.com,00305480156,Z001,1000,20,00,TRY,NT00,0,TR,2021-04-12,Female,44.0,Debit Card
C603368,Alpsü,Yorulmaz,840 Ramadan Bridge Suite 714,Ankara,Aegean,40702,TR,+90 509 763 4089,alpsü.yorulmaz@gmail.com,32174490723,Z001,1000,10,00,TRY,NT00,1000,TR,2020-12-09,Male,20.0,Cash
C832873,Benek,  Ülker ,92467 Mansız Island,Bursa,Aegean,63952,TR,05529558517,BENEK.ÜLKER@GMAIL.COM,64392788989,Z001,1000,10,00,TRY,NT45,0,TR,2022-07-02,Male,35.0,Credit Card
C234143,Nurdeniz,Yüksel,6825 Hayret Track Suite 682,Ankara,Black Sea,55185,Türkiye,+90 562 309 2744,nurdeniz.yüksel@hotmail.com,65477045016,Z001,1000,10,00,TRY,NT45,25000,TR,2022-07-22,Female,44.0,Cash
C242904,Mariola,Atzler,Jane-Schulz-Allee 8/9,Meppen,Bremen,51822,DE,163.605.2178,mariola.atzler@gmail.com,97773894586,Z002,2000,10,00,EUR,NT30,1000,DE,2021-06-15,Male,49.0,Cash
C314861,Çamok,Bilge,233 Geray Village Suite 494,Ankara,Aegean,17376,TR,+90 587 394 6048,çamok.bilge@icloud.com,11855469286,ZKAM,1000,10,00,TRY,NT00,0,TR,"May 03, 2022",Male,26.0,Cash
C309970,AlgÄ±Å,Durdu,111 Dumanlı Stream,Izmir,Marmara,15699,TR,+90 578 662 6920,algış.durdu@outlook.com,30147678251,Z001,1000,20,00,TRY,NT00,5000,TR,2021-05-20,Female,41.0,Credit Card
C214268,  Taşkan ,Aslan,156 Muvahhide Ways,Istanbul,Aegean,89356,TR,0587 222 2868,taşkan.aslan@yahoo.com,,Z002,1000,10,00,TRY,NT00,10000,TR,2023-09-23,Female,40.0,Credit Card
C490159,Ruhide,Akça,813 Burakhan Fall,Ankara,Black Sea,54937,TR,+90 568 161 5901,ruhide.akça@icloud.com,18787039182,Z001,1000,10,00,TRY,NT15,0,TR,2024/10/10,Female,29.0,Cash
C283022,Akmaner,Yorulmaz,60256 Eşref Parkways Suite 878,Adana,Mediterranean,44139,TR,+90 529 638 1083,akmaner.yorulmazicloud.com,14043134808,Z001,1000,10,00,TRY,NT30,0,TR,2022-02-07,M,31.0,Debit Card
C227136,Sigfried,Beer,Sedat-Wernecke-Allee 7085,Herzberg,Nordrhein-Westfalen,45619,DE,+49 173 3367427,sigfried.beer@gmail.com,09292820822,ZKAM,1000,10,00,EUR,NT00,0,DE,2021-06-05,Female,42.0,Credit Card
C180995,Ethan,Collins,366 David Springs,Tannerland,RI,89362,US,,ethan.collins@hotmail.com,68-5461368,Z001,2000,10,00,USD,NT45,0,EN,2021-10-15,Male,-5,Cash
C176249,Müğber,Çamurcuoğlu,158 Oruç Knolls,Antalya,Marmara,24476,TR,+90 560 326 8513,müğber.çamurcuoğlu@gmail,63851321033,Z001,3000,10,00,TRY,NT30,5000,TR,2021-01-04,Female,53.0,Cash
C429070,Friedbert,Hein,Luigi-Kuhl-Weg 13/47,Schweinfurt,Sachsen,76292,DE,+49 152 8368683,friedbert.hein@hotmail.com,38225453968,Z001,3000,10,00,EUR,NT00,1000,DE,2024-11-17,Male,64.0,Debit Card
C330117,Yönetmen,Arslan,4428 Abid Passage Suite 230,Antalya,Black Sea,35499,Türkiye,+90 594 670 2303,yönetmen.arslan@icloud.com,92540784377,Z001,3000,10,00,TRY,NT30,0,TR,2021-06-01,Female,39.0,Debit Card
C199573,Traute,Trommler,Nurten-Trapp-Weg 53/32,Gransee,Bremen,40588,DE,+49 174 2390373,traute.trommler@hotmail.com,64690058397,Z001,1000,10,00,EUR,NT00,1000,DE,2023-10-08,Female,37.0,Cash
C217008,Dietlinde,Hertrampf,Kobeltgasse 17-29,Biedenkopf,Rheinland-Pfalz,48949,DE,+49 173 2213893,,99274523095,Z001,1000,10,00,EUR,NT15,0,DE,2023-10-01,1,42.0,Credit Card
C598804,  Şanlı ,Şensoy,784 Sakarya Way,Ankara,Mediterranean,07839,TR,+90 578 588 5374,şanlı.şensoy@yahoo.com,36818801027,Z001,1000,10,00,TRY,NT00,5000,TR,2023-09-18,Male,37.0,Credit Card
C319808,Yahşikan,Dumanlı,90959 Ferat Springs Suite 990,Istanbul,Central Anatolia,36052,TR,+90 579 816 1376,yahşikan.dumanlı@icloud.com,30040032474,ZKAM,1000,10,00,TRY,NT15,5000,TR,2023-10-29,Female,31.0,Credit Card
C268234,Rıfkıye ,Sezgin,45129 Nebiha Rue,Bursa,Marmara,98001,tr,+90 502 131 5846,rıfkıye.sezgin@icloud.com,45346414374,ZKAM,2000,10,00,TRY,NT45,5000.0,TR,02/07/2021,FEMALE,21.0,Credit Card
C211664,Görsev,Durmuş,36167 Akçasu Mountains,Bursa,Black Sea,82686,TR,+90 595 581 2516,görsev.durmuş@outlook.com,74434513028,Z002,3000,10,00,TRY,NT00,0,TR,2021-12-12,Female,69.0,Credit Card
C128925,Gülsevil,Eraslan,1475 Akçay Lock,Antalya,Marmara,25169,tr,+90 544 140 3750,gülsevil.eraslan@hotmail.com,45480495767,Z001,2000,10,10,TRY,NT30,5000,TR,2023-05-14,Female,57.0,Credit Card
C278721,Verde,Karadeniz,86463 Canfeza Springs Suite 207,Antalya,Aegean,88593,TR,+90 501 854 6523,verde.karadeniz@hotmail.com,73884519691,ZKAM,1000,10,00,TRY,NT15,0.0,TR,2021-03-05,Male,56.0,Credit Card
C414137,Şayan,Durdu,29351 İlper Fort Apt. 408,Gaziantep,Mediterranean,16230,TR,+90 518 992 6698,,39594176244,Z001,1000,20,00,TRY,NT00,0,TR,2020/07/18,female,33.0,Debit Card
C175530,Erkılıç,Yıldırım,39082 Aslan Forks Apt. 610,Izmir,Central Anatolia,80262,TR,+90 552 341 1234,erkılıç.yıldırım@gmail.com,66036029500,ZKAM,1000,10,00,TRY,NT00,0,TR,2021-05-06,Female,200,Cash
C290159,Pekkan,erdoğan,713 Akdeniz Plain Apt. 049,Antalya,Marmara,98052,TR,+90 550 102 1381,,93189590223,Z001,1000,20,00,TRY,NT00,0,TR,2023-07-07,Male,19.0,Cash
C355070,İzgü,Akçay,125 Aru Mill Suite 172,Antalya,Marmara,32870,TR,TBD,i̇zgü.akçay@hotmail.com,88652644366,Z001,1000,10,00,TRY,NT45,1000,TR,2023-01-04,Female,41.0,Cash
C146044,Şeyda,Durdu,774 İlbek Station,Ankara,Black Sea,41841,,+90 568 343 9612,şeyda.durdu@yahoo.com,94023750709,ZKAM,1000,10,00,TRY,NT15,10000,TR,2021-01-09,Female,32.0,Debit Card
C288951,Gülel,Durdu,422 Yaman Ford,Gaziantep,?,82063,Türkiye,5464804050,,29515742143,Z001,2000,10,10,TRY,NT00,5000,TR,2022-05-15,Female,39.0,Debit Card
C929080,Macide,  Akça ,40970 Korutürk Spurs,Konya,Marmara,65750,TR,+90 530 371 9756,macide.akça@icloud.com,17251021396,ZKAM,3000,20,00,TRY,NT15,50000,TR,2020-03-09,Male,64.0,Credit Card
C959210,Raik,Seifert,Mälzerplatz 54/60,Füssen,-,42774,DE,,raik.seifert@gmail.com,43387530123,Z001,1000,10,00,EUR,NT30,1000,DE,2020-04-06,Female,30.0,Cash
C513542,Us,AKÇAY,200 Özerdinç Fall,Konya,Marmara,93391,TR,+90 566 687 4754,us.akçay@icloud.com,,Z001,2000,10,00,TRY,NT00,1000,TR,2023-10-10,Male,39.0,Cash
C167169,German,Hiller,Bolnbachallee 5/9,Griesbach Rottal,Sachsen-Anhalt,29546,DE,+49 152 4043039,german.hiller@icloud.com,64240657725,Z001,2000,10,00,EUR,NT00,0,DE,2024-04-08,Female,66.0,Credit Card
C225332,Abdulkadir,Ertaş,092 Filit Forges,Istanbul,Central Anatolia,97615,TR,+90 593 274 1852,abdulkadir.ertaş@hotmail.com,77264945974,Z002,1000,10,00,TRY,NT15,25000,TR,"Aug 24, 2022",Female,47.0,Cash
C303209,Lioba,Adolph,Fiebigallee 4237,Tuttlingen,Saarland,24364,GERMANY,+49 165 7753288,lioba.adolph@icloud.com,84787901299,Z002,1000,10,00,EUR,NT00,10000,DE,2023-09-25,Male,59.0,Cash
C873269,Gordon,Misicher,Brit-Häring-Ring 91-70,Grimma,   ,89162,DE,+49 171 4526739,gordon.misicher@hotmail.com,40075296596,Z001,1000,10,00,EUR,NT45,0,DE,2020-04-04,Male,19.0,Cash
C712141,Hayrünnisa,Çamurcuoğlu,6500 Soylu View Suite 056,Izmir,Black Sea,7072,TR,+90 575 112 2588,hayrünnisa.çamurcuoğlu@hotmail.com,25630451726,ZKAM,2000,20,00,TRY,NT30,0,TR,2024-09-04,Male,36.0,Credit Card
C943427,Koşukhan,Zorlu,102 Samurtay Lodge,Konya,Central Anatolia,34870,TR,+90 544 822 8549,koşukhan.zorlu@outlook.com,54978463681,Z001,1000,10,00,TRY,NT00,0,TR,2022-04-09,Female,25.0,Debit Card
C213474,Günden,Akçay,057 Yepelek Port,Istanbul,Aegean,50156,TR,05311156767,günden.akçay@icloud.com,76925184152,Z002,2000,20,00,TRY,NT00,1000,TR,2022/05/24,Female,39.0,Cash
C300407,Işıkay,ŞENER,5412 Tan Common,Adana,,53921,TR,+90 569 504 8597,işıkay.şener@hotmail.com,90325281364,Z001,2000,10,00,TRY,NT15,0,TR,2021-12-09,Female,20.0,Credit Card
C110091,Tahir,Akdeniz,13074 Nihai Land Apt. 426,Ankara,Mediterranean,16562,Turkey,+90 503 340 8073,tahir.akdeniz@gmail.com,44142575827,Z001,2000,20,00,TRY,NT00,5000,TR,2022-11-09,Male,67.0,Credit Card
C159264,Cannur,İnönü,363 Aslan Shoal,Gaziantep,Aegean,76687,TR,+90 552 281 2412,cannur.i̇nönü@gmail.com,57353675825,Z001,2000,10,00,TRY,NT00,1000,TR,2024-05-06,Female,40.0,Cash
C151527,Beyzade,Yıldırım,7884 Güçlü Well Apt. 216,Bursa,Mediterranean,46264,TR,+90 536 940 7982,beyzade.yıldırım@hotmail.com,52635172498,Z001,1000,10,00,TRY,NT00,10000,TR,2024-07-01,Male,30.0,Credit Card
C292993,Mechthilde,Reinhardt,Hübelstraße 2521,Großenhain,Hessen,38766,DE,+49 164 1852637,mechthilde.reinhardt@icloud.com,31414987965,ZKAM,3000,10,00,EUR,NT30,50000,DE,2020-08-04,Male,45.0,Cash
C337644,Birgitta,Gehringer,Stephanie-Salz-Gasse 719,Apolda,Nordrhein-Westfalen,10021,DE,+49 174 5692934,,40503022538,ZKAM,2000,10,10,EUR,NT30,0,DE,2021-09-19,Female,53.0,Credit Card
C652982,Safet,İnönü,90370 Durdu Junctions,Konya,Black Sea,57463,TR,+90 521 638 8561,safet.i̇nönü@hotmail.com,25156783355,Z002,1000,10,10,TRY,NT30,-1000,TR,2024/12/27,male,24.0,Debit Card
C166913,VILDANE,Durmuş,979 Durmuşali Lake,Adana,Central Anatolia,92395,TÜRKİYE,+90 523 722 9828,,43811403577,Z001,1000,10,00,TRY,NT00,0,TR,2021-07-19,Man,61.0,Debit Card
C504303,Amalie,Killer,Ivanka-Reinhardt-Gasse 7/4,Melsungen,Rheinland-Pfalz,07130,DE,+49 178 7523872,amalie.killer@yahoo.com,71320724911,ZKAM,1000,10,00,EUR,NT15,1000,DE,12-09-2021,Female,28.0,Credit Card
C119219,Derek,Rosales,24539 Charles Freeway,Lake Natalie,AS,15670,US,512.660.8719,,75-7489519,Z001,1000,10,00,USD,NT00,5000,EN,2020-04-21,Female,68.0,Credit Card
C317350,Mansurali,Demir,92833 Vedat Meadows Suite 590,Gaziantep,Marmara,69930,TR,+90-507-665-6354,mansurali.demir@yahoo.com,73195849264,ZKAM,1000,10,00,TRY,NT00,10000,TR,2020-07-14,Female,40.0,Cash
C111002,Adıgün,Gülen,158 Çokan Ridge Suite 340,Ankara,Central Anatolia,35690,TÜRKİYE,+90 570 636 5619,adıgün.gülen@icloud.com,51480969144,Z002,3000,10,00,TRY,NT30,0,TR,2024-04-14,Female,58.0,Cash
C377620,Paye,Aslan,83051 Durmuş Ranch,Ankara,Aegean,39679,TR,+90 579 884 5769,paye.aslan@gmail.com,12610289770,Z001,1000,10,00,TRY,NT45,0,TR,2024-01-10,Female,24.0,Cash
C235435,Esmanperi,  Manço ,049 Jankat Knoll Suite 275,Antalya,Central Anatolia,61635,TR,+90 580 940 4280,esmanperi.manço@outlook,98710474858,ZKAM,1000,10,00,TRY,NT45,0,TR,2021-07-18,Female,26.0,Debit Card
C269918,Muktedir,İnönü,85445 Vezrife Harbors Suite 018,Gaziantep,Black Sea,20792,TR,+90 598 173 4289,MUKTEDIR.İNÖNÜ@OUTLOOK.COM,25073144265,Z001,3000,10,00,TRY,NT60,1000,TR,14.08.2021,MALE,63.0,Cash
C636772,Göken,GÜÇLÜ,89164 Güçlü Corners Suite 412,Ankara,Black Sea,52303,TR,+90 542 153 4161,göken.güçlüoutlook.com,94520461887,ZKAM,1000,10,00,TRY,NT00,0,TR,2024-06-01,Male,45.0,Credit Card
C783752,Borataş,Şafak,8047 Melihcan Rest Suite 223,Bursa,Marmara,29302,TR,+90 502 981 1085,borataş.şafak@hotmail.com,02878361411,Z002,1000,10,00,TRY,NT00,5000,TR,2024-03-30,Male,67.0,Credit Card
C119562,Matthew,Lopez,73858 Bobby Ports,Ashleybury,MH,44848,US,+1 645-668-4858,matthew.lopez@outlook.com,25-4301490,Z002,1000,10,00,USD,NT00,0,EN,2024-05-02,Male,59.0,Cash
C560651,Şirivan,Eraslan,6929 Gül Village Suite 805,Bursa,Aegean,35010,TR,+90 543 562 6987,şirivan.eraslan@gmail.com,76546265600,Z001,1000,10,00,TRY,NT00,5000,TR,2020-02-19,Male,52.0,Credit Card
C185396,Nabil,Kısakürek,7944 Zülfüye Fields,Konya,Aegean,27412,TR,+90 504 154 3451,N/A,15088974018,Z001,2000,20,00,TRY,NT15,0,TR,2020-04-11,Male,43.0,Credit Card
C216290,  Mirbadin ,Kısakürek,72478 Şener Ports Apt. 035,Antalya,Mediterranean,24859,TR,+90 543 573 4065,NULL,61767393406,Z001,1000,10,00,TRY,NT15,1000,TR,2022-04-12,Male,45.0,Cash
C219593,  Müşüre ,Dumanlı,45570 Natalia Stravenue,Istanbul,Marmara,31609,TR,+90 565 765 6545,müşüre.dumanlı@gmail.com,75993683725,Z001,1000,10,00,TRY,NT60,25000,TR,2020-06-18,Female,61.0,Debit Card
C265334,Hanbiken,Yıldırım,7890 Anargül Brook,Antalya,Black Sea,85115,TR,+90 584 154 9338,hanbiken.yıldırım@yahoo.com,52007472152,Z002,3000,10,00,TRY,NT00,1000,TR,2022-11-03,Female,63.0,Cash
C385326,İldeş,Fırat,79745 Azettin Pines,Bursa,Mediterranean,52262,TR,+90 583 169 3665,i̇ldeş.fırat@gmail.com,62586839476,ZKAM,1000,20,00,TRY,NT00,10000,TR,2023-07-11,Female,54.0,Cash
C154754,Hannah,  Massey ,4741 Velez Flat Suite 444,Brandonbury,OK,06798,US,+1 231-356-5789,hannah.massey@yahoo.com,50-8666664,Z002,1000,10,00,USD,NT45,5000,EN,2020-11-09,Male,61.0,Cash
C271826,Müret,Yıldırım,5831 Demirel Shores,Bursa,Black Sea,40394,TR,+90 509 463 5273,müret.yıldırım@icloud.com,53207965379,Z002,3000,10,00,TRY,NT00,1000,TR,2023-04-28,Female,48.0,Cash
C184943,Baldur,Heuser,Carlos-Martin-Ring 6,Siegen,Bremen,67896,DE,?,Baldur.Heuser@Hotmail.Com,64960127715,Z002,1000,10,10,EUR,NT45,10000,DE,2022-06-16,Male,63.0,Debit Card
C128750,Eröz,Arslan,3300 İklim Corners,Gaziantep,Black Sea,66147,Türkiye,+90 575 305 5371,eröz.arslan@hotmail.com,59662016615,Z002,1000,20,00,TRY,NT00,1000,TR,12-09-2021,Female,37.0,Cash
C105182,Erdursun,Akçay,311 Bilgin Road,Istanbul,Mediterranean,48550,TR,05516713263,ERDURSUN.AKÇAY@HOTMAIL.COM,04782104983,Z001,3000,20,00,TRY,NT60,5000,TR,2021-03-28,Male,57.0,Cash
C670220,  Alois ,Albers,Noackallee 4690,Flöha,Bremen,13653,DE,+49 178 1087850,,64208899397,ZKAM,2000,10,00,EUR,NT00,5000,DE,2020-12-18,Female,40.0,Cash
C940250,Ian,Johnson,69650 Bartlett Valley Suite 523,Keithville,VT,38963,US,+1 889-787-5904,ian.johnson@icloud.com,62-6212236,Z001,1000,10,00,USD,NT00,0,EN,2023-08-30,Female,21.0,Credit Card
C578319,Nurbanu,Dumanlı,392 Hiçsönmez River,Bursa,Central Anatolia,80520,TR,0536 961 6450, nurbanu.dumanlı@gmail.com  ,37526906443,ZKAM,1000,10,00,TRY,NT00,1000,TR,2022-06-14,2,41.0,Cash
C120656,Buyrukhan,Gülen,7821 Ergün Causeway,Bursa,Central Anatolia,11150,TR,+90 572 852 5052,buyrukhan.gülen@gmail.com,85988335548,Z001,2000,10,00,TRY,NT00,0,TR,2020-01-03,Female,59.0,Credit Card
C157457,Bozerk,Türk,519 Sezer Fort,Istanbul,Mediterranean,89039,TR,+90 573 443 9814,,72991663117,Z001,1000,10,10,TRY,NT15,0,TR,2023-10-17,Male,33.0,Debit Card
C167540,Eleni,Vogt,Carl-Heinz-Mielcarek-Weg 63,Sternberg,Nordrhein-Westfalen,42448,DE,+49 158 1963337,eleni.vogt@icloud.com,07124249461,Z001,1000,10,00,EUR,NT45,0,DE,2024-12-29,Female,65.0,Debit Card
C234990,Ilija,Hauffer,Steven-Sager-Platz 5-1,Kitzingen,,08270,DE,+49 150 6926020,ilija.hauffer@gmail.com,n/a,Z001,1000,10,00,EUR,NT30,0,DE,2021-02-18,Female,35.0,Cash
C247027,Beth,Hughes,493 Ryan Light,Port Terrenceberg,,85230,GB,+1 527-617-7877,beth.hughes@yahoo.com,GB544580169,Z002,1000,10,00,GBP,NT00,25000,EN,2022-01-05,Female,200,Debit Card
C177550,Neptün,Bilir,5944 Zengin Coves Apt. 403,Izmir,Marmara,08919,TR,+90 582 699 3233,neptün.bilir@yahoo.com,29959751431,Z001,2000,10,00,TRY,NT30,1000,TR,2020-04-05,Male,55.0,Credit Card
C518803,Selcen,MANSIZ,89891 Hançer Spurs,Antalya,Aegean,87864,TR,+90 586 565 5070,selcen.mansız@gmail.com,08870552559,Z001,2000,10,00,TRY,NT00,,TR,2023-04-12,Female,28.0,Cash
C191708,Natalie,Arroyo,718 David Mountains,West Allison,Brandtside,80008,FR,+1 244-947-8527,natalie.arroyo@yahoo.com,FR25278910550,Z002,1000,10,00,EUR,NT30,1000,EN,2022-04-17,Female,29.0,Credit Card
C149155,Müzekker,Bilge,0968 Ergül Prairie,Izmir,Marmara,23205,TR,+90 596 667 2271,müzekker.bilge@icloud.com,60848051085,Z001,1000,10,00,TRY,NT45,5000,TR,2021-12-16,Male,29.0,Cash
C153625,Harbinaz,Zengin,77883 Dumanlı Camp,Izmir,Marmara,40147,,(515) 902-4513,harbinaz.zengin@outlook.com,08308944099,Z002,1000,20,00,TRY,NT60,1000,TR,2020-01-27,Female,57.0,Credit Card
C253948,Rojnu,Hayrioğlu,73358 Güçlü Courts,Izmir,,30442,TR,+90 568 251 8600,rojnu.hayrioğlu@gmail,45586995949,Z002,1000,10,10,TRY,NT00,0,TR,2023-03-09,Male,41.0,Debit Card
C289661,Zilfa,Mansız,32569 Tanyolaç Hill Suite 799,Antalya,Marmara,82586,TR,+90 573 901 8292,zilfa.mansız@icloud.com,13613469630,Z001,1000,10,00,TRY,NT00,0,TR,2021-12-18,Male,66.0,Debit Card
