customer_id,first_name,last_name,street,city,region,postal_code,country,phone,email,tax_id,account_group,sales_org,distribution_channel,division,currency,payment_terms,credit_limit,language,created_date,gender,age,payment_method,_duplicate,reject_reason
C274983,Güleğen,,071 Cantez Corners,Gaziantep,Marmara,53951,TR,+905561823436,güleğen.şensoy@gmail.com,63247090537,Z001,3000,10,00,TRY,NT45,5000.0,TR,2020-01-12,F,29.0,Debit Card,False,missing last_name
C286111,Günver,Seven,12336 Ergül Turnpike Apt. 929,Izmir,Black Sea,85564,TR,,,10314086081,Z001,1000,10,00,TRY,NT00,0.0,TR,2020-09-07,M,39.0,Credit Card,False,R1: no phone or email
C526645,,Jähn,Hermannstr. 33/96,Backnang,Sachsen-Anhalt,77033,DE,,viola.jähn@hotmail.com,98196133824,Z001,1000,10,00,EUR,NT00,5000.0,DE,2020-10-30,M,36.0,Debit Card,False,missing first_name
C193856,Sebattin,İhsanoğlu,182 Fırat Cape Apt. 578,Gaziantep,Central Anatolia,79194,,,sebattin.i̇hsanoğlu@outlook.com,48472377105,Z001,3000,10,00,TRY,NT00,25000.0,TR,2021-09-23,,37.0,Debit Card,False,R3: missing country
C151790,Selvi,Öcalan,2432 Zorlu Fort Apt. 276,Adana,Mediterranean,35925,TR,,,86325948047,ZKAM,2000,10,00,TRY,NT15,0.0,TR,2022-08-02,M,42.0,Cash,False,R1: no phone or email
C221072,,Soylu,2158 Seven Oval Suite 492,Gaziantep,,39618,TR,+905761622800,,90288107355,ZKAM,1000,20,00,TRY,NT15,0.0,TR,2023-09-25,F,31.0,Cash,False,missing first_name
C237283,Mirbadin,,808 İhsanoğlu Corners,Konya,Black Sea,03191,TR,+905683275962,mirbadin.i̇nönü@icloud.com,21720326241,Z002,2000,10,00,TRY,NT60,1000.0,TR,2024-07-07,F,23.0,Credit Card,False,missing last_name
C328012,,Snyder,28862 Hoffman Glen,Port Donald,MS,27257,US,8066197597,justin.snyder@outlook.com,26-7637300,Z001,2000,20,10,USD,NT45,1000.0,EN,2020-04-16,F,61.0,Cash,False,missing first_name
C221037,,şener,2101 Demirel Valley Apt. 067,Adana,,91666,TR,05898537423,nuretdin.şener@outlook.com,98061212731,Z001,1000,10,00,TRY,NT15,1000.0,TR,2023-01-16,M,62.0,Cash,False,missing first_name
C258097,MaksÃ¼de,,218 Seçgül Trace Suite 641,Bursa,Mediterranean,31229,TR,+905171019246,maksüde.arsoy@hotmail.com,77700922340,Z002,1000,10,00,TRY,NT00,0.0,TR,2021-01-21,F,65.0,Credit Card,False,missing last_name
C211651,Alaz,,2592 Durmuş Causeway Apt. 868,Antalya,Mediterranean,01249,TR,+905088127174,alaz.şafak@icloud.com,25744109576,ZKAM,1000,10,00,TRY,NT30,25000.0,TR,2021-08-12,F,33.0,Cash,False,missing last_name
C734516,James,Aguilar,27717 Rachael Curve Apt. 586,Austinhaven,Bishopshire,35816,GB,,,GB845547669,Z001,1000,10,00,GBP,NT00,10000.0,EN,2024-10-07,M,41.0,Credit Card,False,R1: no phone or email
C788332,Sebattin,Yılmaz,33123 Yaşattin Spring Apt. 106,Gaziantep,Marmara,44168,,+905549938661,sebattin.yılmaz@outlook.com,24898709571,Z002,1000,10,10,TRY,NT00,0.0,TR,2020-05-01,F,54.0,Credit Card,False,R3: missing country
C295514,,Aslan,23652 Nihai Islands,Konya,Black Sea,26577,TR,+905893542576,yalazabay.aslan@gmail.com,67925420641,Z002,1000,10,00,TRY,NT00,10000.0,TR,2024-05-04,M,37.0,Credit Card,False,missing first_name
C337351,Demirbüken,Yıldırım,90881 Yalın Parkway Apt. 476,Konya,Aegean,32178,TR,,,82584701089,Z002,1000,10,10,TRY,NT30,0.0,TR,2020-03-09,M,32.0,Credit Card,False,R1: no phone or email
C650169,Eşim,Eraslan,5618 Cavit Key,Bursa,Central Anatolia,54891,,+905397135305,eşim.eraslan@icloud.com,95755406463,Z001,1000,10,00,TRY,NT30,0.0,TR,2024-10-18,F,26.0,Debit Card,False,R3: missing country
C173275,,Kısakürek,5577 Tevetoğlu Mountain,Izmir,Mediterranean,87144,TR,+905267694177,asu.kısakürek@gmail.com,19995663041,ZKAM,1000,10,00,TRY,NT00,0.0,TR,2022-04-18,M,65.0,Credit Card,False,missing first_name
C127785,Gülsü,,591 Gül Stravenue Suite 783,Konya,Central Anatolia,92817,TR,+905419864787,,,Z001,2000,10,00,TRY,NT00,1000.0,TR,2020-10-07,F,35.0,Debit Card,False,missing last_name
C553769,Hasbek,Arslan,3692 Eraslan Garden Suite 884,Antalya,,37630,,+905943822020,hasbek.arslan@gmail.com,27907388874,Z001,2000,10,10,TRY,NT00,1000.0,TR,2020-01-02,M,38.0,Cash,False,R3: missing country
C309509,,Berger,Ebertstr. 88-92,Miltenberg,Rheinland-Pfalz,00813,DE,+491583202242,nikolaus.berger@hotmail.com,40815943833,Z001,1000,20,00,EUR,NT15,5000.0,DE,2024-11-20,M,42.0,Credit Card,False,missing first_name
C311044,,Yüksel,88352 Aslan Trail Apt. 757,Ankara,Marmara,37810,TR,+905497735443,akar.yüksel@gmail.com,83316411701,Z001,1000,10,00,TRY,NT00,25000.0,TR,2020-01-14,M,60.0,Debit Card,False,missing first_name
C221806,,GÜÇLÜ,20378 Eraslan Creek,Gaziantep,Black Sea,16783,TR,+905678104345,egenur.güçlü@icloud.com,68965266708,Z001,1000,10,00,TRY,NT60,25000.0,TR,2022-01-15,F,43.0,Credit Card,False,missing first_name
C271505,Çinerk,,8698 Sakarya Meadow,Istanbul,Aegean,91600,TR,+905898275676,çinerk.çetin@outlook.com,29154847351,Z002,1000,10,00,TRY,NT45,5000.0,TR,2024-03-24,F,36.0,Cash,False,missing last_name
C309537,,Çamurcuoğlu,11592 MÃ¶hsim Landing Apt. 852,Adana,Aegean,60801,TR,+905976198380,törel.çamurcuoğlu@outlook.com,14259727637,Z001,1000,10,00,TRY,NT00,0.0,TR,2022-08-06,M,69.0,Credit Card,False,missing first_name
C507665,,Çetin,25414 Akmaral Stream Suite 965,Konya,Mediterranean,08460,TR,+905778751022,ecemiş.çetin@outlook.com,16229906075,ZKAM,1000,10,00,TRY,NT30,1000.0,TR,2020-02-20,F,61.0,Credit Card,False,missing first_name
C198411,Michaela,Holsten,Rohlederstr. 17,Eisenach,Saarland,99026,DE,,,86456165382,Z002,1000,10,00,EUR,NT00,0.0,DE,2021-09-22,F,66.0,Credit Card,False,R1: no phone or email
C325524,Feraye,Seven,744 Eyyüp Park Suite 854,Ankara,Marmara,71456,TR,,,75184276719,Z001,2000,10,00,TRY,NT00,0.0,TR,2023-01-30,F,55.0,Debit Card,False,R1: no phone or email
C172387,Erksoy,Durdu,8058 N˜zamett˜n Ranch,Izmir,Aegean,02279,TR,,,95264905890,Z001,1000,10,00,TRY,NT00,10000.0,TR,2023-08-28,M,62.0,Credit Card,False,R1: no phone or email
C657742,,Akar,545 Ildız Valley Suite 320,Gaziantep,Mediterranean,49569,TR,+905811022295,cangür.akar@gmail.com,48951249037,Z001,1000,20,00,TRY,NT30,0.0,TR,2021-01-29,F,48.0,Debit Card,False,missing first_name
C199729,Müslum,Bilge,090 Vahittin Drive,Adana,Mediterranean,31157,,+905718754762,müslum.bilge@gmail.com,16495890399,Z002,1000,10,00,TRY,NT30,0.0,TR,2024-08-17,M,48.0,Debit Card,False,R3: missing country
C253305,Akmaral,,0941 Demir Place,Ankara,,17639,TR,+905168878938,akmaral.demirel@outlook.com,96416255257,Z001,2000,10,00,TRY,NT30,5000.0,TR,2021-06-09,M,52.0,Cash,False,missing last_name
C308751,Steven,Nguyen,545 Robert Court Apt. 537,Amyfurt,East Richardbury,28728,GB,,,GB153154346,Z001,2000,20,00,GBP,NT00,0.0,EN,2024-06-01,F,55.0,Cash,False,R1: no phone or email
C807490,Ceyhun,Fırat,261 Tutkucan Roads,Izmir,Aegean,35889,,+905054298846,ceyhun.fırat@hotmail.com,65218565713,Z001,1000,10,00,TRY,NT00,0.0,TR,2022-10-08,M,,Credit Card,False,R3: missing country
C215887,Nurey,Korutürk,1922 Dalan Springs,Gaziantep,Marmara,06569,TR,,,68268086661,Z001,1000,10,00,TRY,NT45,5000.0,TR,2020-09-04,F,26.0,Credit Card,False,R1: no phone or email
C172233,,Sakarya,064 Oğurata Throughway Suite 518,Antalya,Mediterranean,92881,TR,+905681182347,nabil.sakarya@outlook.com,32564641590,Z001,1000,20,10,TRY,NT15,1000.0,TR,2020-04-11,M,41.0,Credit Card,False,missing first_name
C319799,,Webb,7586 Warren Lodge Suite 615,Heidimouth,,11731,GB,+19112781588,karen.webb@gmail.com,GB130904722,Z001,2000,10,10,GBP,NT00,0.0,EN,2021-08-10,M,56.0,Credit Card,False,missing first_name
C167100,,Alemdar,7095 Beyzade Parkways Suite 868,Izmir,Aegean,94367,TR,5808717774,özkent.alemdar@hotmail.com,70762343693,Z001,1000,10,00,TRY,NT30,5000.0,TR,2020-08-24,F,25.0,Debit Card,False,missing first_name
C658108,,Lee,0298 Kayla Ridge Apt. 392,New Aaron,Jamesville,91095,GB,8089869907,christy.lee@outlook.com,GB455414726,Z002,1000,10,00,GBP,NT15,0.0,EN,2023-04-10,F,28.0,Credit Card,False,missing first_name
C377102,,Çorlu,09784 Akçay Courts Apt. 420,Ankara,Mediterranean,15355,TR,5252041413,evcimen.çorlu@hotmail.com,63518897498,Z002,1000,10,00,TRY,NT00,0.0,TR,2024-11-11,M,51.0,Credit Card,False,missing first_name
C125720,,Zengin,92238 Züheyla Fords Apt. 630,Gaziantep,Marmara,73399,TR,+905159477540,,86555754670,Z001,1000,20,00,TRY,NT30,5000.0,TR,2020-12-15,M,65.0,Credit Card,False,missing first_name
C413139,,Çamurcuoğlu,4801 Hançer Harbors,Istanbul,Central Anatolia,46246,TR,+905649805359,erginel.çamurcuoğlu@outlook.com,29479198684,Z001,2000,20,00,TRY,NT00,10000.0,TR,2022-06-22,M,23.0,Cash,False,missing first_name
C339381,Sanur,Zengin,001 Danış Squares,Antalya,Aegean,11831,TR,,,08277605285,Z001,1000,20,00,TRY,NT15,0.0,TR,2021-12-02,F,50.0,Cash,False,R1: no phone or email
C185704,Kibar,,96806 Özüdoğru Village,Antalya,Black Sea,10290,TR,,kibar.çamurcuoğlu@icloud.com,19045411982,Z001,1000,10,00,TRY,NT30,10000.0,TR,2021-05-29,F,32.0,Cash,False,missing last_name
C114758,Oymak,Öcalan,687 Arslan Hills Apt. 215,Antalya,Mediterranean,18037,TR,,,52538214111,Z001,1000,10,00,TRY,NT00,1000.0,TR,2021-02-28,F,50.0,Credit Card,False,R1: no phone or email
C788434,Ashley,Hernandez,676 Shelton Pines,East Victoriamouth,Mullinsshire,04122,GB,,,GB861194562,Z002,1000,10,00,GBP,NT15,0.0,EN,2020-07-26,F,60.0,Credit Card,False,R1: no phone or email
C105183,Ferhan,Akçay,141 Zorlu Port,Gaziantep,Aegean,45061,TR,,,11671890587,ZKAM,1000,10,10,TRY,NT00,25000.0,TR,2020-01-30,M,28.0,Debit Card,False,R1: no phone or email
C260410,Oğulbaş,i̇hsanoğlu,494 Seydo Burgs Suite 888,Konya,Black Sea,29868,TR,,,82970046157,Z002,2000,10,10,TRY,NT15,0.0,TR,2024-03-19,F,45.0,Debit Card,False,R1: no phone or email
C192197,,Akça,207 Yorulmaz Pines,Ankara,Aegean,26311,TR,+905597105338,nefaret.akça@yahoo.com,98546752793,Z001,1000,10,00,TRY,NT30,5000.0,TR,2023-01-07,F,69.0,Credit Card,False,missing first_name
C427052,,Demirel,25422 Akçay Cape,Ankara,Central Anatolia,93635,TR,+905847067285,sencar.demirel@outlook.com,57557556524,Z001,1000,10,00,TRY,NT30,0.0,TR,2022-01-07,M,,Cash,False,missing first_name
C145878,Jon,Miller,912 Erica Station,New Matthewville,New Jenniferland,29825,,05793305298,jon.miller@yahoo.com,FR88463061470,Z001,1000,20,00,EUR,NT00,1000.0,EN,2021-03-22,F,31.0,Debit Card,False,R3: missing country
C649594,Alpsü,,7419 Eraslan Corners Apt. 568,Izmir,Central Anatolia,43429,TR,+905761798457,alpsü.gülen@hotmail.com,41449233259,ZKAM,1000,10,00,TRY,NT00,1000.0,TR,2021-05-10,M,35.0,Credit Card,False,missing last_name
C174136,Nathan,Nguyen,6049 Perez Centers Suite 144,South Patrickstad,NM,53206,US,,,40-7461905,ZKAM,2000,10,00,USD,NT00,0.0,EN,2024-12-18,F,18.0,Credit Card,False,R1: no phone or email
C122548,Uğur,,1569 Eral Neck Apt. 917,Izmir,Black Sea,32291,TR,,uğur.akdeniz@hotmail.com,33972425821,Z001,1000,10,00,TRY,NT00,0.0,TR,2022-08-26,M,22.0,Credit Card,False,missing last_name
C173575,William,,618 Chambers Skyway,Port Alejandro,West Stephanie,33645,GB,+13793942775,william.scott@yahoo.com,GB377591208,Z001,3000,20,10,GBP,NT00,0.0,EN,2023-01-21,M,31.0,Credit Card,False,missing last_name
C871661,,Alemdar,00170 Yigit Locks Apt. 214,Adana,Mediterranean,94437,TR,+905628662404,hurşide.alemdar@gmail.com,84787259163,Z001,2000,20,00,TRY,NT15,0.0,TR,2024-03-23,M,66.0,Credit Card,False,missing first_name
C733120,Nathan,CAMPBELL,1256 Decker Falls,Franklintown,New Kristin,37111,FR,,,FR59862535024,Z001,2000,20,10,EUR,NT00,0.0,EN,2023-10-06,M,18.0,Credit Card,False,R1: no phone or email
C953367,Beren,,252 Kısakürek Station Suite 260,Konya,Marmara,98292,TR,+905859514143,beren.akdeniz@yahoo.com,42338073630,Z001,1000,10,00,TRY,NT00,1000.0,TR,2023-06-18,M,54.0,Credit Card,False,missing last_name
C523956,Seyfullah,,225 İnönü Spring Suite 390,Adana,Central Anatolia,08583,TR,+905763481928,seyfullah.kısakürek@gmail.com,01550380272,Z001,1000,10,00,TRY,NT00,1000.0,TR,2021-10-24,M,51.0,Credit Card,False,missing last_name
C268467,STEPHEN,,9769 Robles Mission,Lake Angelafort,VI,83480,US,5715392041,stephen.watkins@gmail.com,64-3148556,Z001,2000,20,00,USD,NT00,5000.0,EN,2020-04-07,F,58.0,Cash,False,missing last_name
C147797,Pamela,,22698 Keller Park,North Lindaport,North Williambury,66659,FR,,pamela.harmon@gmail.com,FR70566675482,Z001,1000,10,00,EUR,NT15,1000.0,EN,2022-09-13,F,26.0,Cash,False,missing last_name
C995556,,Durmuş,1670 Akdeniz Avenue Suite 118,Adana,Aegean,09968,TR,+905401074670,dirican.durmuş@hotmail.com,26251548430,Z001,2000,10,00,TRY,NT30,0.0,TR,2023-10-05,M,36.0,Credit Card,False,missing first_name
C167996,AZIZE,Ertaş,1484 Akdeniz Burg Suite 495,Adana,Central Anatolia,55203,,+905554232688,azize.ertaş@outlook.com,48970602748,Z002,2000,10,00,TRY,NT15,10000.0,TR,2022-02-09,,29.0,Cash,False,R3: missing country
C953485,Zahfer,Yorulmaz,541 Demir Springs,Adana,Aegean,16651,,05614826551,zahfer.yorulmaz@outlook.com,92245609323,Z001,1000,10,10,TRY,NT00,50000.0,TR,2022-05-26,M,52.0,Debit Card,False,R3: missing country
C164251,Oymak,Yılmaz,734 Gülen Inlet Apt. 710,Konya,Aegean,88865,,+905394468524,oymak.yılmaz@hotmail.com,66885871816,ZKAM,1000,20,00,TRY,NT00,0.0,TR,2020-01-21,M,40.0,Cash,False,R3: missing country
C738512,Özokçu,Şensoy,8527 Hayrioğlu Knoll Apt. 889,Bursa,Black Sea,37454,,05768239437,özokçu.şensoy@yahoo.com,90532833262,Z002,1000,10,00,TRY,NT00,1000.0,TR,2022-10-25,M,53.0,Debit Card,False,R3: missing country
C121669,,Yorulmaz,08657 Hayel Station,Gaziantep,Black Sea,66509,TR,,cihandide.yorulmaz@yahoo.com,00061015357,Z002,1000,10,00,TRY,NT00,1000.0,TR,2020-03-08,F,62.0,Credit Card,False,missing first_name
C237577,Berran,Ertaş,3109 Özerdinç Mission,Istanbul,Marmara,67161,TR,,,74924809430,Z001,2000,10,00,TRY,NT15,0.0,TR,2021-12-04,F,41.0,Cash,False,R1: no phone or email
C176085,KRESZENTIA,,Weihmannring 7436,Rockenhausen,Baden-Württemberg,15368,DE,1742881755,kreszentia.häring@gmail.com,55027487428,Z001,1000,10,00,EUR,NT30,50000.0,DE,2021-02-05,F,65.0,Cash,False,missing last_name
C129846,,Fowler,833 Beck Locks,West Williamview,,73021,FR,5365668171,ashley.fowler@icloud.com,FR62705297220,ZKAM,1000,10,00,EUR,NT00,5000.0,EN,2020-12-26,M,18.0,Cash,False,missing first_name
C200355,İldem,,206 Toker Center Suite 515,Konya,Black Sea,22244,TR,+905109887421,i̇ldem.bilir@yahoo.com,55646876191,Z001,1000,10,00,TRY,NT15,1000.0,TR,2024-03-10,F,54.0,Credit Card,False,missing last_name
C328338,,Demir,636 Güçlü Burg Suite 656,Ankara,Black Sea,71102,TR,+905795492567,mutluhan.demir@outlook.com,98082026407,Z001,1000,10,00,TRY,NT00,5000.0,TR,2024-03-30,F,43.0,Cash,False,missing first_name
C564016,Taylak,Bilge,810 Korutürk Circle,Antalya,Black Sea,88740,TR,,,03653221335,Z001,1000,10,00,TRY,NT15,0.0,TR,2021-11-24,M,36.0,Debit Card,False,R1: no phone or email
C154885,Fatinur,Ergül,310 Karadeniz Squares,Ankara,Central Anatolia,73124,TR,,,01802229728,ZKAM,1000,10,00,TRY,NT15,10000.0,TR,2020-12-06,M,18.0,Debit Card,False,R1: no phone or email
C300704,Samurtay,,27269 Mecide Street Suite 076,Antalya,Marmara,18077,TR,+905181904158,samurtay.fırat@hotmail.com,93856924682,Z001,3000,10,00,TRY,NT15,10000.0,TR,2022-09-30,M,33.0,Credit Card,False,missing last_name
C281868,Baydu,,97563 Kitan Harbors,Antalya,Central Anatolia,41305,TR,+905928679780,baydu.mansız@yahoo.com,00354990394,Z002,2000,10,00,TRY,NT00,1000.0,TR,2020-03-01,M,58.0,Cash,False,missing last_name
C131554,Şehamet,Zengin,05116 Sezer Unions Apt. 711,Istanbul,Black Sea,09119,TR,,,55862044539,Z001,1000,10,00,TRY,NT15,5000.0,TR,2023-05-28,F,37.0,Cash,False,R1: no phone or email
C223099,Kayagün,Seven,81173 Abdulsemet Island,Adana,Black Sea,22002,TR,,,76967858106,Z001,1000,10,00,TRY,NT15,1000.0,TR,2023-12-09,F,52.0,Debit Card,False,R1: no phone or email
C119206,Karen,Griffin,761 Matthew Ways,Aguilarbury,Brendachester,68496,GB,,,GB734541866,Z001,1000,10,00,GBP,NT30,0.0,EN,2022-02-09,F,24.0,Debit Card,False,R1: no phone or email
C216960,,Yüksel,494 İnönü Courts,Bursa,Mediterranean,01114,TR,+905921794678,dilfeza.yüksel@hotmail.com,80757977514,Z001,2000,10,00,TRY,NT15,1000.0,TR,2020-09-05,M,24.0,Credit Card,False,missing first_name
C829141,Nezengül,Tevetoğlu,047 İnançlı Hills,Istanbul,Mediterranean,78535,TR,,,86750939695,Z002,1000,10,00,TRY,NT00,0.0,TR,2024-08-05,F,58.0,Cash,False,R1: no phone or email
C315884,,Mansız,795 Şafak Flat,Antalya,Central Anatolia,92741,TR,+905457412287,hayel.mansız@gmail.com,02934733088,Z001,1000,10,00,TRY,NT45,10000.0,TR,2021-07-27,F,61.0,Debit Card,False,missing first_name
C186230,,Moon,8680 Olivia Junction Apt. 267,Greenview,KS,79361,US,+17102475496,lori.moon@icloud.com,52-7161445,Z002,1000,10,00,USD,NT00,25000.0,EN,2021-01-16,M,21.0,Debit Card,False,missing first_name
C260163,Ferdinand,,Säuberlichallee 22/45,Gransee,Sachsen,70233,DE,+491673448220,,29934449370,Z002,1000,20,00,EUR,NT00,0.0,DE,2024-08-21,F,18.0,Cash,False,missing last_name
C207826,Çağveren,,68595 Çetin Green,Ankara,Black Sea,76129,TR,+905116194098,çağveren.aslan@icloud.com,61888660143,Z001,1000,10,00,TRY,NT00,0.0,TR,2022-01-09,M,47.0,Cash,False,missing last_name
C125996,Olav,Knappe,Fritschweg 46-72,München,Schleswig-Holstein,37176,DE,,,14116353005,Z002,1000,10,00,EUR,NT15,5000.0,DE,2023-04-13,F,44.0,Cash,False,R1: no phone or email
C271243,Kılıçbay,Hançer,9418 Uygun Fork Apt. 547,Gaziantep,Marmara,06259,TR,,,31362124823,Z001,1000,10,00,TRY,NT00,0.0,TR,2023-12-19,M,47.0,Credit Card,False,R1: no phone or email
C267152,,Korutürk,37581 Şensoy Row Suite 829,Izmir,Aegean,57442,TR,+905592966945,vezrife.korutürk@icloud.com,39150443622,Z002,1000,10,00,TRY,NT30,0.0,TR,2022-10-09,M,67.0,Cash,False,missing first_name
C179596,Ülküdeş,,361 Arslan Springs Suite 188,Gaziantep,Black Sea,46655,TR,+905816936977,,53811243168,Z002,2000,10,00,TRY,NT45,0.0,TR,2020-03-15,F,63.0,Credit Card,False,missing last_name
C179720,,Akgündüz,064 Ağakişi Junction Suite 451,Konya,Aegean,95288,TR,+905044662059,şali.akgündüz@hotmail.com,00085602348,Z001,1000,10,00,TRY,NT45,0.0,TR,2023-01-11,F,68.0,Credit Card,False,missing first_name
C260192,,Murray,75054 Lindsey Shoal Suite 018,Port Wayne,NJ,29022,US,+17124943222,jeffery.murray@outlook.com,47-7033449,Z002,1000,10,10,USD,NT00,0.0,EN,2021-10-23,M,,Cash,False,missing first_name
C863629,,Hayrioğlu,7884 Gümüştekin Station,Bursa,Aegean,08586,TR,+905709993649,ervaniye.hayrioğlu@outlook.com,33510884816,ZKAM,2000,10,00,TRY,NT15,0.0,TR,2023-08-05,M,34.0,Credit Card,False,missing first_name
C707795,Olca,Aslan,498 Yamin Plain Suite 611,Gaziantep,Black Sea,45881,,+905362766512,olca.aslan@gmail.com,07188989288,Z001,1000,10,00,TRY,NT45,1000.0,TR,2020-11-07,F,24.0,Cash,False,R3: missing country
C152377,Kılıçbay,,092 Duran Meadow Suite 458,Izmir,Central Anatolia,46178,TR,05384895795,,54021579906,Z001,2000,10,00,TRY,NT00,0.0,TR,2022-11-06,F,33.0,Credit Card,False,missing last_name
C140093,,Yaman,6431 Ergün Expressway Suite 692,Istanbul,Mediterranean,75477,TR,,şayan.yaman@yahoo.com,76282392094,Z002,3000,10,00,TRY,NT00,0.0,TR,2024-05-05,M,48.0,Cash,False,missing first_name
C120038,,Davis,4452 Linda Canyon Apt. 769,Steventown,VA,67726,US,+17256669254,jenna.davis@icloud.com,72-9263010,Z002,1000,10,00,USD,NT45,5000.0,EN,2022-04-05,M,29.0,Credit Card,False,missing first_name
C805044,İlalmış,Ülker,1637 Odkanlı Parks,Bursa,Mediterranean,02782,TR,,,63903972111,Z001,1000,20,00,TRY,NT00,1000.0,TR,2022-07-17,F,58.0,Credit Card,False,R1: no phone or email
C655803,İmren,,867 Gül Key Suite 986,Bursa,Central Anatolia,27863,TR,+905001185131,i̇mren.şafak@hotmail.com,39526148073,Z001,1000,20,00,TRY,NT00,1000.0,TR,2020-08-30,F,39.0,Cash,False,missing last_name
C143825,Hacile,,198 Akdora Park Apt. 843,Istanbul,Marmara,79456,TR,+905261276182,hacile.çamurcuoğlu@gmail.com,56894321984,ZKAM,1000,10,00,TRY,NT15,10000.0,TR,2022-04-17,F,33.0,Cash,False,missing last_name
C324735,Aktemür,Yorulmaz,78831 Örfiye Shoal Apt. 619,Bursa,Black Sea,70854,TR,,,48202008617,Z002,2000,10,10,TRY,NT00,0.0,TR,2021-01-21,,47.0,Cash,False,R1: no phone or email
C303156,Sadittin,,26839 Esengün Glen,Antalya,Marmara,93324,TR,+905975035529,sadittin.aslan@yahoo.com,83878288495,Z001,1000,10,10,TRY,NT00,1000.0,TR,2023-09-05,F,56.0,Cash,False,missing last_name
C278862,,Binner,Berit-Kallert-Straße 31/55,Euskirchen,Mecklenburg-Vorpommern,57191,DE,+491731224846,benedikt.binner@outlook.com,,Z002,1000,10,00,EUR,NT30,0.0,DE,2022-04-27,M,45.0,Cash,False,missing first_name
C930534,,Çamurcuoğlu,8066 Güçlü Vista Suite 272,Bursa,Black Sea,66125,TR,+905729871343,taşkan.çamurcuoğlu@outlook.com,95699270452,Z001,1000,20,10,TRY,NT15,1000.0,TR,2023-10-11,M,30.0,Credit Card,False,missing first_name
C304605,Balatekin,,24558 Yaşattin Lock,Istanbul,Black Sea,92597,TR,+905617986952,,51796640752,Z002,3000,10,10,TRY,NT00,0.0,TR,2023-06-27,M,40.0,Cash,False,missing last_name
C185738,,Aslan,800 Gül Stravenue Suite 511,Gaziantep,Black Sea,85378,TR,+905332898123,ümmühan.aslan@outlook.com,28950606449,Z001,1000,10,10,TRY,NT00,5000.0,TR,2020-07-02,F,32.0,Cash,False,missing first_name
C139070,Resulcan,,0006 Yurtgüven Squares Suite 724,Bursa,Aegean,83006,TR,+905795645425,resulcan.sakarya@icloud.com,09894679995,Z001,1000,10,00,TRY,NT30,0.0,TR,2024-08-14,M,38.0,Credit Card,False,missing last_name
C111536,,Şafak,7888 Bilgin Flat Suite 620,Antalya,Marmara,69572,TR,+905674885882,şennur.şafak@gmail.com,30401041435,Z001,1000,10,00,TRY,NT00,5000.0,TR,2020-05-24,F,19.0,Credit Card,False,missing first_name
C210247,,Bender,Junitzplatz 5/2,Biedenkopf,Bayern,97896,DE,+491685759726,leander.bender@outlook.com,63301822699,Z001,2000,20,00,EUR,NT15,0.0,DE,2023-09-29,F,49.0,Cash,False,missing first_name
C293161,Lâle,Kısakürek,3208 Sezer Drive,Izmir,Central Anatolia,59043,,+905532852240,lâle.kısakürek@gmail.com,98564160137,Z002,1000,10,10,TRY,NT00,0.0,TR,2020-08-18,,48.0,Credit Card,False,R3: missing country
C200009,,Nielsen,39508 Marcus Roads,Petersonview,AR,27813,US,+14378466975,keith.nielsen@yahoo.com,77-3355187,Z001,1000,10,00,USD,NT00,0.0,EN,2020-10-20,F,30.0,Credit Card,False,missing first_name
C925161,,Öcalan,9373 Yorulmaz Crest,Adana,Marmara,86715,TR,+905779397607,susam.öcalan@outlook.com,43909153871,Z001,1000,10,00,TRY,NT45,0.0,TR,2024-07-14,F,51.0,Debit Card,False,missing first_name
C269177,,Ayala,9675 Jennifer Camp Apt. 459,Rebeccaburgh,Lake Bradytown,61720,GB,,steven.ayala@icloud.com,GB370789667,ZKAM,1000,10,00,GBP,NT30,0.0,EN,2020-05-30,M,50.0,Cash,False,missing first_name
C674010,,Bilgin,7581 Şener Meadows,Bursa,Black Sea,64259,TR,+905025446650,tezol.bilgin@hotmail.com,28881325318,Z001,1000,10,00,TRY,NT00,0.0,TR,2021-02-02,M,20.0,Cash,False,missing first_name
C334262,,Kısakürek,65390 İnönü Roads,Ankara,Mediterranean,71347,TR,+905417114850,seydo.kısakürek@yahoo.com,97632954466,ZKAM,1000,10,00,TRY,NT00,50000.0,TR,2022-11-16,F,63.0,Debit Card,False,missing first_name
C940198,Kaver,zengin,8884 Zorlu Trail,Istanbul,Black Sea,90470,TR,,,26312200213,Z001,1000,10,00,TRY,NT00,1000.0,TR,2024-09-07,M,23.0,Credit Card,False,R1: no phone or email
C280008,,Şama,97202 Sencar Turnpike,Adana,Aegean,33553,TR,+905865321835,ferzi.şama@outlook.com,42696830105,Z002,2000,10,10,TRY,NT00,0.0,TR,2023-04-16,M,64.0,Credit Card,False,missing first_name
C306005,,Şama,17643 Akçay Ford Suite 059,Konya,Mediterranean,54698,TR,+905549879188,abdülcemal.şama@yahoo.com,47733646520,Z001,1000,10,00,TRY,NT30,1000.0,TR,2021-02-08,F,22.0,Credit Card,False,missing first_name
C110156,Şavki,,146 Duran Meadows,Bursa,Black Sea,43078,TR,+905521238415,şavki.durmuş@hotmail.com,76695500181,Z001,1000,10,00,TRY,NT30,5000.0,TR,2023-10-14,F,40.0,Cash,False,missing last_name
